3	0	0	0.02625162
4	0	0	0.033643194
5	0	0	-0.0017980001
13	0	0	-0.029441928
14	0	0	-0.14154124
15	0	0	-0.26405856
16	0	0	-0.018546458
17	0	0	-0.0106227035
18	0	0	-0.037718374
19	0	0	0.01872285
20	0	0	0.10288017
21	0	0	0.047742344
22	0	0	0.22528692
23	0	0	0.28922507
24	0	0	0.04186047
25	0	0	0.025344174
26	0	0	-0.06719028
27	0	0	0.2747324
28	0	0	0.1498185
29	0	0	0.4180557
30	0	0	0.3769169
31	0	0	0.3810917
32	0	0	-0.015273031
33	0	0	0.1374909
34	0	0	0.35227004
35	0	0	0.31773347
36	0	0	0.3422971
37	0	0	0.18953198
38	0	0	-0.0017980001
42	0	0	0.19980343
43	0	0	0.2876164
44	0	0	0.10027447
45	0	0	-0.12338623
46	0	0	-0.031137938
11	1	0	0.008864931
13	1	0	-0.012634075
14	1	0	0.12092539
15	1	0	-0.010292447
16	1	0	-0.08761091
17	1	0	-0.086898185
18	1	0	-0.0011435976
19	1	0	-0.002845081
20	1	0	-0.02513779
21	1	0	0.032908384
22	1	0	-0.12303481
23	1	0	0.048409123
24	1	0	0.3155977
25	1	0	-0.018627744
26	1	0	-0.01630318
27	1	0	-0.13231511
28	1	0	0.2949784
29	1	0	0.43988863
30	1	0	0.7935023
31	1	0	0.50205934
32	1	0	0.123049855
33	1	0	0.39439732
34	1	0	0.33497328
35	1	0	0.31002522
36	1	0	0.17560671
37	1	0	0.08686782
38	1	0	0.14625514
39	1	0	0.19001018
40	1	0	-0.09697652
41	1	0	0.011245205
42	1	0	0.22882985
43	1	0	0.4805936
44	1	0	0.3658928
45	1	0	0.091722265
46	1	0	-0.055449326
59	1	0	0.033765126
60	1	0	0.014179155
0	2	0	0.014758802
1	2	0	-0.009225522
10	2	0	0.006505467
11	2	0	0.0027381342
12	2	0	-0.0013884178
14	2	0	0.21805647
15	2	0	0.005496168
16	2	0	-0.057039075
17	2	0	-0.09355734
18	2	0	0.07859283
19	2	0	-0.054799873
20	2	0	0.103377976
21	2	0	-0.23151702
22	2	0	-0.15115401
23	2	0	0.14551602
24	2	0	0.09636821
25	2	0	0.054337416
26	2	0	-0.09255269
27	2	0	-0.29655084
28	2	0	-0.07860892
29	2	0	0.47317198
30	2	0	0.4339531
31	2	0	0.49940374
32	2	0	0.12595098
33	2	0	-0.09659983
34	2	0	0.24961554
35	2	0	0.25320387
36	2	0	0.029002752
37	2	0	0.18668027
38	2	0	0.25797805
39	2	0	-0.027894484
40	2	0	-0.10419427
41	2	0	0.026497632
42	2	0	0.15400563
43	2	0	0.3975599
44	2	0	0.46773952
45	2	0	0.004020692
59	2	0	0.0091384575
60	2	0	-0.022899598
0	3	0	-0.023241496
1	3	0	-0.059714813
8	3	0	-0.0246997
9	3	0	-0.047688182
10	3	0	-0.004282148
11	3	0	-0.11350089
12	3	0	-0.0018870755
13	3	0	-0.016766615
14	3	0	-0.004120556
15	3	0	0.014335988
16	3	0	0.13462433
17	3	0	0.101674855
18	3	0	2.9922413E-16
19	3	0	-0.14968006
20	3	0	-0.01612526
21	3	0	0.017990235
22	3	0	0.1664513
23	3	0	-0.0152063025
24	3	0	0.12403076
25	3	0	0.3470717
26	3	0	0.030637253
27	3	0	-0.35644677
28	3	0	-0.20811409
29	3	0	-0.13646622
30	3	0	0.10349534
31	3	0	0.1298082
32	3	0	0.14656164
33	3	0	-0.17997494
34	3	0	-0.076307386
35	3	0	-0.1406041
36	3	0	0.045697313
37	3	0	0.31241903
38	3	0	0.19215232
39	3	0	0.0074811988
40	3	0	0.058878757
41	3	0	-0.017494153
42	3	0	0.20030594
43	3	0	0.19567478
44	3	0	0.23395072
45	3	0	0.016134055
46	3	0	0.0065201386
47	3	0	0.020875914
48	3	0	0.012387189
0	4	0	-0.109853916
1	4	0	-0.03747446
4	4	0	-0.0034861893
5	4	0	-0.054140083
6	4	0	-0.029396273
7	4	0	-0.0063907215
8	4	0	0.25398192
9	4	0	0.041378383
10	4	0	-0.002337527
11	4	0	0.030836096
12	4	0	-0.107541814
13	4	0	0.32652742
14	4	0	-0.0057657156
15	4	0	0.3108253
16	4	0	-0.034508433
